version = 6
CPU 0 is empty
CPU 1 is empty
CPU 2 is empty
cpus=4
       ether_ros-3990  [003]  8702.265769: funcgraph_exit:         8.342 us   |    }
       ether_ros-3990  [003]  8702.265770: funcgraph_exit:       + 10.363 us  |  }
 irq/33-enp5s0-r-2502  [003]  8702.265865: funcgraph_entry:        0.516 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8702.265868: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8702.265870: funcgraph_entry:        1.874 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8702.265875: funcgraph_exit:         6.783 us   |  }
 irq/33-enp5s0-r-2502  [003]  8702.265876: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8702.265877: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8702.265878: funcgraph_entry:        0.882 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8702.265880: funcgraph_exit:         2.441 us   |    }
 irq/33-enp5s0-r-2502  [003]  8702.265880: funcgraph_exit:         3.889 us   |  }
       ether_ros-3990  [003]  8702.269736: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8702.269738: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8702.269739: funcgraph_entry:        1.143 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8702.269742: funcgraph_exit:         4.135 us   |    }
       ether_ros-3990  [003]  8702.269743: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8702.269744: funcgraph_entry:        0.318 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8702.269745: funcgraph_exit:         1.060 us   |    }
       ether_ros-3990  [003]  8702.269745: funcgraph_exit:         7.937 us   |  }
       ether_ros-3990  [003]  8702.269760: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8702.269761: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8702.269767: funcgraph_entry:        1.491 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8702.269770: funcgraph_exit:         8.238 us   |    }
       ether_ros-3990  [003]  8702.269770: funcgraph_exit:       + 10.336 us  |  }
 irq/33-enp5s0-r-2502  [003]  8702.269865: funcgraph_entry:        0.542 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8702.269868: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8702.269870: funcgraph_entry:        1.944 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8702.269876: funcgraph_exit:         6.901 us   |  }
 irq/33-enp5s0-r-2502  [003]  8702.269877: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8702.269878: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8702.269879: funcgraph_entry:        0.874 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8702.269880: funcgraph_exit:         2.403 us   |    }
 irq/33-enp5s0-r-2502  [003]  8702.269881: funcgraph_exit:         3.844 us   |  }
       ether_ros-3990  [003]  8702.273736: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8702.273738: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8702.273739: funcgraph_entry:        1.128 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8702.273743: funcgraph_exit:         4.154 us   |    }
       ether_ros-3990  [003]  8702.273744: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8702.273745: funcgraph_entry:        0.296 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8702.273746: funcgraph_exit:         1.056 us   |    }
       ether_ros-3990  [003]  8702.273746: funcgraph_exit:         8.166 us   |  }
       ether_ros-3990  [003]  8702.273760: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8702.273762: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8702.273767: funcgraph_entry:        1.536 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8702.273771: funcgraph_exit:         8.309 us   |    }
       ether_ros-3990  [003]  8702.273771: funcgraph_exit:       + 10.320 us  |  }
 irq/33-enp5s0-r-2502  [003]  8702.273823: funcgraph_entry:        0.481 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8702.273825: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8702.273827: funcgraph_entry:        1.732 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8702.273832: funcgraph_exit:         6.196 us   |  }
 irq/33-enp5s0-r-2502  [003]  8702.273833: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8702.273834: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8702.273835: funcgraph_entry:        0.817 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8702.273837: funcgraph_exit:         2.273 us   |    }
 irq/33-enp5s0-r-2502  [003]  8702.273837: funcgraph_exit:         3.725 us   |  }
       ether_ros-3990  [003]  8702.277736: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8702.277738: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8702.277739: funcgraph_entry:        1.245 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8702.277750: funcgraph_exit:       + 12.022 us  |    }
       ether_ros-3990  [003]  8702.277751: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8702.277752: funcgraph_entry:        0.340 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8702.277753: funcgraph_exit:         1.074 us   |    }
       ether_ros-3990  [003]  8702.277753: funcgraph_exit:       + 15.918 us  |  }
       ether_ros-3990  [003]  8702.277768: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8702.277769: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8702.277775: funcgraph_entry:        1.471 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8702.277778: funcgraph_exit:         8.098 us   |    }
       ether_ros-3990  [003]  8702.277778: funcgraph_exit:       + 10.105 us  |  }
 irq/33-enp5s0-r-2502  [003]  8702.277878: funcgraph_entry:        0.482 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8702.277884: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8702.277886: funcgraph_entry:        1.844 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8702.277891: funcgraph_exit:         6.670 us   |  }
 irq/33-enp5s0-r-2502  [003]  8702.277892: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8702.277893: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8702.277895: funcgraph_entry:        0.851 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8702.277896: funcgraph_exit:         2.323 us   |    }
 irq/33-enp5s0-r-2502  [003]  8702.277897: funcgraph_exit:         3.783 us   |  }
       ether_ros-3990  [003]  8702.281735: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8702.281737: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8702.281738: funcgraph_entry:        1.108 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8702.281741: funcgraph_exit:         4.061 us   |    }
       ether_ros-3990  [003]  8702.281742: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8702.281743: funcgraph_entry:        0.285 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8702.281744: funcgraph_exit:         1.046 us   |    }
       ether_ros-3990  [003]  8702.281744: funcgraph_exit:         8.161 us   |  }
       ether_ros-3990  [003]  8702.281759: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8702.281760: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8702.281766: funcgraph_entry:        1.513 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8702.281769: funcgraph_exit:         8.341 us   |    }
       ether_ros-3990  [003]  8702.281769: funcgraph_exit:       + 10.296 us  |  }
 irq/33-enp5s0-r-2502  [003]  8702.281864: funcgraph_entry:        0.541 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8702.281867: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8702.281869: funcgraph_entry:        1.846 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8702.281874: funcgraph_exit:         6.725 us   |  }
 irq/33-enp5s0-r-2502  [003]  8702.281875: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8702.281876: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8702.281877: funcgraph_entry:        0.877 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8702.281879: funcgraph_exit:         2.481 us   |    }
 irq/33-enp5s0-r-2502  [003]  8702.281879: funcgraph_exit:         3.981 us   |  }
       ether_ros-3990  [003]  8702.285737: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8702.285739: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8702.285740: funcgraph_entry:        1.125 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8702.285746: funcgraph_exit:         6.264 us   |    }
       ether_ros-3990  [003]  8702.285747: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8702.285747: funcgraph_entry:        0.304 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8702.285749: funcgraph_exit:         1.130 us   |    }
       ether_ros-3990  [003]  8702.285749: funcgraph_exit:       + 10.113 us  |  }
       ether_ros-3990  [003]  8702.285763: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8702.285765: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8702.285770: funcgraph_entry:        1.499 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8702.285773: funcgraph_exit:         8.159 us   |    }
       ether_ros-3990  [003]  8702.285774: funcgraph_exit:       + 10.303 us  |  }
 irq/33-enp5s0-r-2502  [003]  8702.285869: funcgraph_entry:        0.501 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8702.285872: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8702.285874: funcgraph_entry:        1.857 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8702.285882: funcgraph_exit:         9.579 us   |  }
 irq/33-enp5s0-r-2502  [003]  8702.285883: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8702.285884: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8702.285885: funcgraph_entry:        0.900 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8702.285887: funcgraph_exit:         2.506 us   |    }
 irq/33-enp5s0-r-2502  [003]  8702.285888: funcgraph_exit:         3.959 us   |  }
       ether_ros-3990  [003]  8702.289734: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8702.289736: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8702.289737: funcgraph_entry:        1.129 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8702.289741: funcgraph_exit:         4.224 us   |    }
       ether_ros-3990  [003]  8702.289742: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8702.289742: funcgraph_entry:        0.295 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8702.289743: funcgraph_exit:         1.042 us   |    }
       ether_ros-3990  [003]  8702.289744: funcgraph_exit:         8.043 us   |  }
       ether_ros-3990  [003]  8702.289758: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8702.289767: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8702.289773: funcgraph_entry:        1.469 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8702.289776: funcgraph_exit:         8.198 us   |    }
       ether_ros-3990  [003]  8702.289776: funcgraph_exit:       + 10.357 us  |  }
 irq/33-enp5s0-r-2502  [003]  8702.289828: funcgraph_entry:        0.461 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8702.289830: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8702.289832: funcgraph_entry:        1.702 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8702.289837: funcgraph_exit:         6.311 us   |  }
 irq/33-enp5s0-r-2502  [003]  8702.289838: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8702.289839: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8702.289840: funcgraph_entry:        0.825 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8702.289842: funcgraph_exit:         2.165 us   |    }
 irq/33-enp5s0-r-2502  [003]  8702.289842: funcgraph_exit:         3.580 us   |  }
       ether_ros-3990  [003]  8702.293691: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8702.293693: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8702.293694: funcgraph_entry:        1.160 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8702.293698: funcgraph_exit:         4.115 us   |    }
       ether_ros-3990  [003]  8702.293699: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8702.293699: funcgraph_entry:        0.327 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8702.293700: funcgraph_exit:         1.060 us   |    }
       ether_ros-3990  [003]  8702.293701: funcgraph_exit:         7.983 us   |  }
       ether_ros-3990  [003]  8702.293715: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8702.293716: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8702.293723: funcgraph_entry:        1.583 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8702.293726: funcgraph_exit:         9.571 us   |    }
       ether_ros-3990  [003]  8702.293727: funcgraph_exit:       + 11.713 us  |  }
 irq/33-enp5s0-r-2502  [003]  8702.293824: funcgraph_entry:        0.511 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8702.293827: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8702.293829: funcgraph_entry:        1.892 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8702.293834: funcgraph_exit:         6.750 us   |  }
 irq/33-enp5s0-r-2502  [003]  8702.293835: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8702.293836: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8702.293837: funcgraph_entry:        0.886 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8702.293839: funcgraph_exit:         2.465 us   |    }
 irq/33-enp5s0-r-2502  [003]  8702.293839: funcgraph_exit:         3.927 us   |  }
       ether_ros-3990  [003]  8702.297737: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8702.297739: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8702.297740: funcgraph_entry:        1.118 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8702.297744: funcgraph_exit:         4.146 us   |    }
       ether_ros-3990  [003]  8702.297745: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8702.297745: funcgraph_entry:        0.303 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8702.297746: funcgraph_exit:         1.040 us   |    }
       ether_ros-3990  [003]  8702.297747: funcgraph_exit:         8.133 us   |  }
       ether_ros-3990  [003]  8702.297761: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8702.297762: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8702.297769: funcgraph_entry:        1.522 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8702.297772: funcgraph_exit:         9.231 us   |    }
       ether_ros-3990  [003]  8702.297773: funcgraph_exit:       + 11.243 us  |  }
 irq/33-enp5s0-r-2502  [003]  8702.297867: funcgraph_entry:        0.545 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8702.297870: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8702.297872: funcgraph_entry:        1.931 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8702.297877: funcgraph_exit:         6.893 us   |  }
 irq/33-enp5s0-r-2502  [003]  8702.297879: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8702.297880: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8702.297881: funcgraph_entry:        0.894 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8702.297882: funcgraph_exit:         2.422 us   |    }
 irq/33-enp5s0-r-2502  [003]  8702.297883: funcgraph_exit:         3.883 us   |  }
       ether_ros-3990  [003]  8702.301736: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8702.301738: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8702.301739: funcgraph_entry:        1.157 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8702.301742: funcgraph_exit:         4.159 us   |    }
       ether_ros-3990  [003]  8702.301743: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8702.301744: funcgraph_entry:        0.301 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8702.301745: funcgraph_exit:         1.057 us   |    }
       ether_ros-3990  [003]  8702.301745: funcgraph_exit:         7.897 us   |  }
       ether_ros-3990  [003]  8702.301760: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8702.301761: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8702.301768: funcgraph_entry:        1.498 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8702.301771: funcgraph_exit:         9.345 us   |    }
       ether_ros-3990  [003]  8702.301772: funcgraph_exit:       + 11.473 us  |  }
 irq/33-enp5s0-r-2502  [003]  8702.301867: funcgraph_entry:        0.539 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8702.301870: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8702.301872: funcgraph_entry:        1.854 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8702.301882: funcgraph_exit:       + 12.420 us  |  }
 irq/33-enp5s0-r-2502  [003]  8702.301884: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8702.301885: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8702.301886: funcgraph_entry:        0.909 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8702.301887: funcgraph_exit:         2.408 us   |    }
 irq/33-enp5s0-r-2502  [003]  8702.301888: funcgraph_exit:         3.963 us   |  }
       ether_ros-3990  [003]  8702.305715: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8702.305717: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8702.305718: funcgraph_entry:        1.130 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8702.305722: funcgraph_exit:         4.297 us   |    }
       ether_ros-3990  [003]  8702.305723: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8702.305724: funcgraph_entry:        0.308 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8702.305724: funcgraph_exit:         1.047 us   |    }
       ether_ros-3990  [003]  8702.305725: funcgraph_exit:         8.393 us   |  }
       ether_ros-3990  [003]  8702.305739: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8702.305741: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8702.305746: funcgraph_entry:        1.513 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8702.305749: funcgraph_exit:         8.161 us   |    }
       ether_ros-3990  [003]  8702.305750: funcgraph_exit:       + 10.119 us  |  }
 irq/33-enp5s0-r-2502  [003]  8702.305802: funcgraph_entry:        0.471 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8702.305804: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8702.305806: funcgraph_entry:        1.707 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8702.305811: funcgraph_exit:         6.189 us   |  }
 irq/33-enp5s0-r-2502  [003]  8702.305812: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8702.305813: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8702.305814: funcgraph_entry:        0.799 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8702.305816: funcgraph_exit:         2.252 us   |    }
 irq/33-enp5s0-r-2502  [003]  8702.305816: funcgraph_exit:         3.594 us   |  }
       ether_ros-3990  [003]  8702.309681: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8702.309683: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8702.309683: funcgraph_entry:        1.120 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8702.309687: funcgraph_exit:         4.116 us   |    }
       ether_ros-3990  [003]  8702.309688: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8702.309689: funcgraph_entry:        0.303 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8702.309690: funcgraph_exit:         1.010 us   |    }
       ether_ros-3990  [003]  8702.309690: funcgraph_exit:         7.910 us   |  }
       ether_ros-3990  [003]  8702.309704: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8702.309706: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8702.309713: funcgraph_entry:        1.601 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8702.309716: funcgraph_exit:       + 10.070 us  |    }
       ether_ros-3990  [003]  8702.309717: funcgraph_exit:       + 12.165 us  |  }
 irq/33-enp5s0-r-2502  [003]  8702.309813: funcgraph_entry:        0.504 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8702.309816: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8702.309818: funcgraph_entry:        1.954 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8702.309823: funcgraph_exit:         6.838 us   |  }
 irq/33-enp5s0-r-2502  [003]  8702.309824: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8702.309825: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8702.309826: funcgraph_entry:        0.879 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8702.309828: funcgraph_exit:         2.417 us   |    }
 irq/33-enp5s0-r-2502  [003]  8702.309828: funcgraph_exit:         3.871 us   |  }
       ether_ros-3990  [003]  8702.313708: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8702.313710: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8702.313711: funcgraph_entry:        1.160 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8702.313715: funcgraph_exit:         4.092 us   |    }
       ether_ros-3990  [003]  8702.313716: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8702.313716: funcgraph_entry:        0.289 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8702.313717: funcgraph_exit:         1.002 us   |    }
       ether_ros-3990  [003]  8702.313718: funcgraph_exit:         8.148 us   |  }
       ether_ros-3990  [003]  8702.313732: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8702.313733: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8702.313740: funcgraph_entry:        1.573 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8702.313744: funcgraph_exit:       + 10.087 us  |    }
       ether_ros-3990  [003]  8702.313745: funcgraph_exit:       + 12.092 us  |  }
 irq/33-enp5s0-r-2502  [003]  8702.313840: funcgraph_entry:        0.525 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8702.313843: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8702.313845: funcgraph_entry:        1.859 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8702.313850: funcgraph_exit:         6.778 us   |  }
 irq/33-enp5s0-r-2502  [003]  8702.313851: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8702.313852: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8702.313853: funcgraph_entry:        0.884 us   |      packet_rcv();
 irq/33-enp5s0-r-2502  [003]  8702.313855: funcgraph_exit:         2.431 us   |    }
 irq/33-enp5s0-r-2502  [003]  8702.313856: funcgraph_exit:         3.861 us   |  }
       ether_ros-3990  [003]  8702.317738: funcgraph_entry:                   |  ecrt_master_receive() {
       ether_ros-3990  [003]  8702.317740: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8702.317741: funcgraph_entry:        1.185 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8702.317745: funcgraph_exit:         4.155 us   |    }
       ether_ros-3990  [003]  8702.317746: funcgraph_entry:                   |    kernel_recvmsg() {
       ether_ros-3990  [003]  8702.317746: funcgraph_entry:        0.274 us   |      __skb_recv_datagram();
       ether_ros-3990  [003]  8702.317747: funcgraph_exit:         1.027 us   |    }
       ether_ros-3990  [003]  8702.317748: funcgraph_exit:         7.877 us   |  }
       ether_ros-3990  [003]  8702.317781: funcgraph_entry:                   |  ecrt_master_send() {
       ether_ros-3990  [003]  8702.317783: funcgraph_entry:                   |    kernel_sendmsg() {
       ether_ros-3990  [003]  8702.317788: funcgraph_entry:        1.496 us   |      e1000_xmit_frame();
       ether_ros-3990  [003]  8702.317792: funcgraph_exit:         8.346 us   |    }
       ether_ros-3990  [003]  8702.317792: funcgraph_exit:       + 10.418 us  |  }
 irq/33-enp5s0-r-2502  [003]  8702.317917: funcgraph_entry:        0.775 us   |  e1000_intr_msix_rx();
 irq/33-enp5s0-r-2502  [003]  8702.317922: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8702.317924: funcgraph_entry:        2.368 us   |    napi_gro_receive();
 irq/33-enp5s0-r-2502  [003]  8702.317932: funcgraph_exit:         9.130 us   |  }
 irq/33-enp5s0-r-2502  [003]  8702.317934: funcgraph_entry:                   |  net_rx_action() {
 irq/33-enp5s0-r-2502  [003]  8702.317935: funcgraph_entry:                   |    __netif_receive_skb_core() {
 irq/33-enp5s0-r-2502  [003]  8702.317937: funcgraph_entry:        1.270 us   |      packet_rcv();
